"mean intensity","intensity sd","max intensity","min intensity","median intensity","mode intensity","intensity skewness","intensity kurtosis","volume object","volume ellipsoid","volume box","volume ball","surface area","Feret diameter","mean breadth","geodesic diameter","ball radius","semi-axis a","semi-axis b","semi-axis c","mean radius","radius sd","max radius","min radius","compactness","discrete compactness","sphericity","Euler number","geodesic elongation","semi-axes ratio a/b","semi-axes ratio a/c","semi-axes ratio b/c","object vol./ellipsoid vol. ratio","object vol./box vol. ratio","ball vol./object vol. ratio","x coordinate","y coordinate","z coordinate","semi-axis a trend","semi-axis a plunge","semi-axis b trend","semi-axis b plunge","semi-axis c trend","semi-axis c plunge"
175.117,34.438,254,127,171,128,0.367,-0.957,57621,57628.2511771407,110593,28730.9120146299,7370.2845,60.1664352416992,49.567,65,19,30.441,24.493,18.474,23.7811086774638,3.15884905492621,30.253838308034,17.6735395140731,0.937910069607967,0.99396928073738,0.978859588890347,1,1.711,1.243,1.648,1.326,0.999874173222463,0.521018509308907,0.498618767717149,100,399.746203641034,199.949619062495,0,0.0148338769845027,90,2.85562165093202e-15,180.000000000011,89.9851661230155
173.533,34.793,254,127,169,128,0.406,-0.956,17709,17711.7948187963,35937,7857.68842024539,3371.84326666667,40.8411560058594,33.369,44.333,12.333,20.472,16.508,12.544,16.0917807144533,1.99855157288733,20.4205778566621,11.7473401244707,0.925205726164622,0.989532299095398,0.974419808631341,1,1.797,1.24,1.632,1.316,0.999842205782933,0.492779029969113,0.443711582824857,400,300,200,120.116535243144,44.9793821358619,30.0007277808274,0.114593927325196,299.865524977945,45.0050444398655
173.574,34.757,254,127,169,128,0.409,-0.945,17701,17704.7988136243,37555,8513.53490495305,3365.9528,40.6693992614746,33.714,45,12.667,20.502,16.505,12.523,16.0495380307825,2.0606414191737,20.4450483002609,11.5758369027902,0.929231476674471,0.989672145553606,0.975831060588214,1,1.776,1.242,1.637,1.318,0.999785435933823,0.471335374783651,0.480963499517148,300,300,200,119.933245816826,29.8513801691005,210.000727780827,0.114593927325196,300.173520029644,60.1573401530501
173.614,34.803,254,127,169,128,0.404,-0.957,17677,17682.0902278114,36855,9202.7720799157,3399.55553333333,40.6939811706543,33.772,45.667,13,20.496,16.523,12.497,15.9522771454309,2.11191853676215,20.3469899493758,11.3578166916005,0.899503955346423,0.989543372868745,0.96531197206391,1.5,1.756,1.24,1.64,1.322,0.999712125221292,0.479636412969746,0.520607121113068,200,300,200,120.068582821862,14.9535953670544,30.0790258691382,0.114635778753581,299.744881296942,75.0468644264014
173.73,34.767,254,127,169,129,0.399,-0.956,17613,17619.1277123741,34125,9202.7720799157,3354.5946,40.1995010375977,33.508,44,13,20.464,16.513,12.48,15.9059445452435,2.1252833315631,20.1054684459234,11.6942990995379,0.929391963989773,0.990313467487114,0.975887235859916,1,1.692,1.239,1.64,1.323,0.999652212500291,0.516131868131868,0.522498840624295,100,300,199.94333730767,300.128600239853,6.63409170759673e-15,210.128600239853,1.00428003138317e-14,63.61057499708,90
170.619,34.994,254,127,164,131,0.516,-0.912,2391,2392.43015680985,4095,1241.30920140254,852.2681,20.1246109008789,16.894,22.667,6.667,10.506,8.422,6.518,7.95328122259776,1.07982047011833,10.296948328096,5.83607464013521,1.04443838794374,0.983488973522861,1.01459863864252,1,1.7,1.248,1.612,1.292,0.999402215857473,0.583882783882784,0.519159013551876,599.999581764952,199.994562944375,200.296946884149,153.434948822922,89.871882955713,330.461217740442,0.114594328422627,60.4612177404419,0.00655480429734163
170.102,35.037,253,127,164,129,0.525,-0.905,2427,2428.97637998689,4845,1241.30920140254,890.000333333333,20.3960781097412,17.077,23.667,6.667,10.495,8.502,6.562,8.05835513319385,1.03172537330967,10.3024337861192,5.82862395456524,0.944977391592675,0.978750360574603,0.98131206721644,1,1.775,1.234,1.599,1.296,0.999186332150788,0.500928792569659,0.511458261805742,499.998763906057,200.000824062629,199.992995467656,60.4139523623719,60.5307236271847,329.949676702063,0.229072312033317,239.81457888775,29.4572859878509
169.557,35.053,254,128,162,131,0.545,-0.885,2459,2459.82790099586,4913,1241.30920140254,895.551533333333,20.5182838439941,17.263,23,6.667,10.571,8.596,6.525,8.12593324154695,1.03936309031511,10.4880884817015,5.74456264653803,0.952133148805618,0.978558712403591,0.983782807288613,1,1.725,1.23,1.62,1.318,0.999663431333742,0.500508854060655,0.504802440586635,400,200,200,60.2048151343207,45.0657029422259,150.461217740442,0.286483815585761,240.756820236758,44.9082189795576
170.083,35.213,254,127,164,131,0.535,-0.901,2442,2442.6162699565,4845,1241.30920140254,879.1798,20.8806133270264,17.391,23.667,6.667,10.588,8.548,6.505,8.0888948279202,1.07824532088831,10.4444641650171,5.47685334872284,0.992454463048333,0.980392789747416,0.997478468237752,1,1.775,1.239,1.628,1.314,0.999747700871366,0.504024767801858,0.508316626290965,299.996723996724,200.001638001638,199.997952497952,61.4212421638021,30.0662313022215,331.101302399158,0.515928303455301,240.155696280143,59.9815672414143
169.984,35.079,254,127,163,131,0.531,-0.895,2435,2436.20112420051,4199,1436.75504024173,882.260333333333,20.4694900512695,16.999,23,7,10.472,8.536,6.569,8.03367090725576,1.06269844759405,10.3440804327886,5.47722557505166,0.976472559867661,0.981364173711776,0.992095198718755,1,1.643,1.227,1.594,1.299,0.999506968374417,0.579899976184806,0.590043137676276,200,200,200,61.9240268591308,14.7761620704602,331.769098170613,0.458381668609877,239.921198562317,75.2055699079764
170.813,35.064,254,127,165,131,0.491,-0.94,2378,2381.91015977005,4199,1436.75504024173,860.596,20.2731342315674,17.161,22.667,7,10.396,8.477,6.515,7.94239296462393,1.06322881546795,10.2881159503061,5.79500503721735,1.00340925973703,0.982798326769133,1.00113513090263,1,1.619,1.226,1.596,1.301,0.998358393260969,0.566325315551322,0.604186307923352,99.9920100925147,200.00126156434,200.041211101766,59.6651941710135,0.0573016627858204,149.665194171014,0.114603210945008,296.565051177078,89.871882955713
165.96,34.395,252,127,151,141,0.817,-0.548,353,353.153809269273,693,268.082573106329,238.375633333333,10.1980390548706,8.966,11.667,4,5.339,4.621,3.536,4.02017956824855,0.543938127318807,5.29481157101012,2.96932639850994,1.04043799734417,0.959130731873239,1.01330161498871,1,1.458,1.156,1.51,1.307,0.999564469459946,0.509379509379509,0.759440717015096,600,100.045325779037,200.294617563739,0,89.9638062608959,270,0,180,0.0361937391041057
165.604,34.793,252,127,151,130,0.797,-0.561,359,360.29388908171,729,206.548164135159,244.164733333333,10.7703294754028,9.152,12.333,3.667,5.371,4.694,3.529,4.07108107298974,0.562102795580072,5.39555755603268,2.85207388807232,1.00136512991569,0.959519312164305,1.00045483639772,1,1.682,1.144,1.522,1.33,0.996408795372555,0.492455418381344,0.575343075585401,500,99.9888579387187,199.977715877437,180,59.3310733502851,270,0,180,30.6689266497149
164.027,33.957,251,127,151,128,0.829,-0.484,366,366.079242806913,729,206.548164135159,238.8258,10.6770782470703,8.937,11.667,3.667,5.582,4.748,3.412,4.12337251705403,0.605263015696403,5.64141953597155,2.81301369972323,1.11216908981827,0.955002741668624,1.03607280294987,1,1.591,1.175,1.636,1.391,0.999783536465206,0.502057613168724,0.564339246270926,400,100,199.978142076503,180,45,270,0,180,45
165.833,34.576,252,127,155,130,0.727,-0.672,359,360.253005140334,729,206.548164135159,244.164733333333,10.7703294754028,9.152,12.333,3.667,5.371,4.694,3.529,4.07107149656614,0.56191656136569,5.39973491979814,2.85607023794714,1.00136512991569,0.959519312164305,1.00045483639772,1,1.682,1.144,1.522,1.33,0.996521874564666,0.492455418381344,0.575343075585401,300,99.9944289693593,199.966573816156,180,30.5904354054485,270,0,180,59.4095645945515
165.96,34.395,252,127,151,141,0.817,-0.548,353,353.153809269274,693,268.082573106329,238.375633333333,10.0995044708252,8.966,11.667,4,5.339,4.621,3.536,4.02017956824855,0.543938127318807,5.29481157101014,2.96932639850995,1.04043799734417,0.959130731873239,1.01330161498871,1,1.458,1.156,1.51,1.307,0.999564469459944,0.509379509379509,0.759440717015096,100,99.7053824362606,200.045325779037,180,0.0361937391041057,270,0,180,89.9638062608959
164.395,33.653,251,127,151,130,0.847,-0.453,362,361.219120043064,693,206.548164135159,231.045066666667,10.3923044204712,8.891,12.333,3.667,5.428,4.591,3.579,4.06643595324316,0.556175533356355,5.2057276277487,2.81670983204739,1.20165394111114,0.966131467551026,1.0631465602474,1,1.682,1.182,1.517,1.283,1.00216179020879,0.522366522366522,0.5705750390474,200,99.9889502762431,199.994475138122,180,13.0075047978879,270,0,180,76.9924952021121
173.221,35.021,254,127,169,128,0.397,-0.957,67492,67501.4977108478,235053,4188.79020478639,11670.9687,90.1886901855469,66.137,97.333,10,45.788,36.583,9.645,29.2196011497684,8.92882647050205,45.2418805221423,8.94726372062733,0.324068080033905,0.981985330143736,0.686876648449665,1,4.867,1.252,4.747,3.793,0.999859296294602,0.287135241839075,0.0620635068569073,599.999555502874,600.000266698275,300.241880519173,36.3292627297979,89.9955308448435,209.922486988197,0.00444003727025165,299.922486988197,0.000496812220824177
172.66,35.139,254,127,168,128,0.41,-0.956,47991,47998.0521045301,161595,2727.06191972558,9267.22833333333,80.1560974121094,58.872,86.667,8.667,40.776,32.633,8.638,25.9993043618974,7.93777307305796,40.2714675668354,7.81496606773462,0.327282196786693,0.97990744343749,0.689140003123898,1,5,1.25,4.72,3.778,0.999853075193244,0.296983198737585,0.0568244445776413,600,500,299.728532433165,308.167026740561,90,150.077513011803,2.09401138964574e-15,60.0775130118033,8.41957533582942e-16
172.941,35.086,254,127,168,128,0.403,-0.957,67919,67931.3610942609,291115,3784.1101106167,11719.7576666667,90.9065475463867,66.594,101,9.667,45.753,36.66,9.693,29.7413829431832,8.95395249593314,45.4541275458425,8.77488389049743,0.324100009869271,0.977848003320303,0.686899206608882,1,5.224,1.248,4.72,3.782,0.999818035527895,0.233306425295845,0.0557150445474271,500.000250298149,600.000368085514,299.999263828973,300.31426160419,60.0357834295284,210.050323297937,0.171804634514394,119.999272229847,30.0001819402033
172.374,35.208,254,127,168,128,0.417,-0.955,48327,48341.6268602926,212219,3053.62805928928,9356.72713333334,80.5481185913086,58.861,89.667,9,40.746,32.684,8.693,26.4571031934701,7.95274905100206,40.2740611312045,8.06225774829855,0.322448345163899,0.975044720594126,0.68573036997494,1,4.981,1.247,4.687,3.76,0.999697427222818,0.227722305731344,0.063186791220007,500,500,300,239.842618976673,60.0178903171038,329.999272219173,0.0572970209619876,60.0910653804045,29.9896679641433
172.949,35.079,254,127,168,128,0.403,-0.957,67903,67916.4862955132,309205,3784.1101106167,11702.2367333333,90.9505386352539,66.324,95,9.667,45.7,36.703,9.691,29.9251654056945,8.95612536692546,45.4773561665953,8.9992901382146,0.325404578402503,0.977939439142069,0.687819609166591,1,4.914,1.245,4.716,3.787,0.999801428250359,0.21960511634676,0.0557281726965922,400.000530168034,600.001325420085,299.998026596763,300.046435246811,44.9996847814841,210.000727780827,0.045304760134865,119.976235890814,45.0199588518177
171.464,35.394,254,127,167,128,0.441,-0.951,20823,20826.0033085006,38857,1436.75504024173,5128.54493333333,60.1414985656738,44.459,64,7,30.673,24.691,6.6,19.2611220574314,5.97193188695399,30.2603307176974,5.95550587609704,0.363543577797311,0.980226195739374,0.713705141922594,1,4.571,1.242,4.647,3.741,0.999855790453113,0.535887999588234,0.0689984651703276,600,400.050184891706,299.739710896605,180,89.9897898921989,270,0,0,0.0102101078011565
172.416,35.198,254,127,168,128,0.417,-0.955,48283,48296.6526318409,226737,2727.06191972558,9309.89106666667,80.9197158813477,58.928,84.333,8.667,40.718,32.716,8.682,26.605660311426,7.96933774563235,40.4598566482878,8.06225774829855,0.326743583947816,0.975174980759083,0.688761753138637,1,4.865,1.245,4.69,3.768,0.999717317223929,0.212947159043297,0.056480788677704,400,500,300,239.591956201965,44.9881124687009,329.793065981627,0.229238638734744,60.0237641091856,45.0199588518177
171.169,35.436,254,127,166,128,0.45,-0.948,20983,20993.6769140498,85701,1241.30920140254,5310.795,60.5640144348145,44.704,65.667,6.667,30.69,24.758,6.631,19.6072769878707,6.03163528290944,30.2820078594534,5.8309518948453,0.332436668662556,0.972460463185589,0.692739003489553,1,4.925,1.24,4.628,3.733,0.999491422389058,0.244839616807272,0.0591578516609892,500,400,300,180,60.0775130118033,270,0,180,29.9224869881967
173.082,35.052,254,127,168,128,0.4,-0.958,67725,67738.225646896,282975,4188.79020478639,11830.2655,90.7579193115234,66.57,98.333,10,45.738,36.715,9.654,29.276340443594,9.04067539936708,45.4542843032756,8.77491735099129,0.313304712145539,0.980006552871492,0.679186391499552,1,4.917,1.246,4.738,3.803,0.99980475356758,0.239332096474954,0.0618499845667979,300.000354374308,600.001033591731,299.999557032115,300.204090535682,29.9818723359412,210.128600239853,0.114578287809801,120.000727780827,59.9998180517909
170.982,35.469,254,127,166,128,0.455,-0.944,21057,21069.0719721167,99225,1241.30920140254,5258.49253333333,60.5970306396484,44.536,61,6.667,30.669,24.724,6.668,19.9282741801608,5.98983234808137,30.3007530776163,6.40287247135001,0.344874896344362,0.971036902060254,0.701273122798195,1,4.575,1.24,4.599,3.708,0.99942702876839,0.212214663643235,0.0589499549509681,400,400.001614664957,300.001614664957,180,45,270,6.18794418741289e-15,0,45
172.472,35.198,254,127,168,128,0.414,-0.957,48228,48239.8571325483,198789,3053.62805928928,9398.89356666667,80.6225738525391,59.816,87.667,9,40.775,32.721,8.659,26.0781335845286,8.04168121233164,40.3121220179363,7.87393945153158,0.316825904164232,0.977740254328798,0.681721348372089,1,4.87,1.246,4.709,3.779,0.999754204650406,0.24260899747974,0.0633164978703093,299.999377954715,500.000373227171,300.000414696857,240.091065380405,29.9400339097013,150.077513011803,0.0572760036138854,59.9418745205133,60.0713960406935
168.287,35.715,254,127,161,128,0.539,-0.898,6685,6689.3859621695,22591,523.598775598299,2391.79253333333,40.1248054504395,29.943,44,5,20.74,16.67,4.67,13.1061819116469,3.98490040641247,20.2477187733732,4.13054047198203,0.369389613111788,0.962907872738008,0.717510443088728,1,4.4,1.244,4.441,3.57,0.999344340094247,0.295914302155726,0.0783244241732683,600,300,299.752281226627,268.084392459861,90,29.9510826412304,5.8185567895704e-15,119.95108264123,9.36128397770292e-15
167.918,35.731,254,127,160,128,0.557,-0.884,6753,6759.07078918307,27125,425.79642616695,2420.75786666667,40.2988815307617,29.953,45,4.667,20.768,16.658,4.714,13.3304301556968,3.99532766114111,20.2731349327133,4.12310562561766,0.363573162085668,0.954178439973226,0.713724501257841,1,4.821,1.247,4.405,3.534,0.999101830803017,0.248958525345622,0.0630529285009551,500,300,300,120.000727780827,59.9998180517909,29.8728210459959,0.0324744999915407,299.851577224845,30.0039372692236
171.173,35.442,254,127,166,128,0.45,-0.948,20983,20993.6769140498,85701,1241.30920140254,5310.795,60.4400520324707,44.704,65.667,6.667,30.69,24.758,6.631,19.6072769878706,6.03163528290968,30.2820078594534,5.8309518948453,0.332436668662556,0.972460463185589,0.692739003489553,1,4.925,1.24,4.628,3.733,0.999491422389059,0.244839616807272,0.0591578516609892,300,400,300,180,29.9224869881967,270,0,180,60.0775130118033
173.302,34.999,254,127,169,128,0.396,-0.957,67372,67381.6634469487,202895,4188.79020478639,11741.9702,90.6972961425781,66.815,100.333,10,45.713,36.752,9.599,28.943867431821,8.99970164092326,45.517320437987,8.6022133300029,0.317094224460295,0.983399107165942,0.681913744319514,1,5.017,1.244,4.762,3.829,0.999856586399706,0.332053525222406,0.0621740516058064,200.001424924301,600.001053850264,299.999213323042,299.936185359042,14.9001937468623,29.9224869881967,0.0304078375926685,120.048322646076,75.0672673127513
167.993,35.756,254,127,161,128,0.554,-0.887,6737,6744.50858046001,29667,425.79642616695,2402.2976,40.8411560058594,30.089,43,4.667,20.71,16.652,4.719,13.3848683473897,3.97948482718557,20.4205778566621,4.12310562561766,0.3702585072975,0.954501545505702,0.718072588891674,1,4.607,1.244,4.389,3.529,0.998886712001262,0.227087336097347,0.063202675696445,400,300,300,121.019248795122,44.9072481736083,30.5410984724287,0.515806719813146,300.0168050853,45.0955892866448
172.756,35.126,254,127,168,128,0.409,-0.956,47909,47919.1462799103,139725,3053.62805928928,9290.81113333333,80.5232849121094,59.002,89.667,9,40.74,32.721,8.609,25.7301834835025,7.99392861031356,40.2616442783948,7.87400787401181,0.323687322595799,0.98155754167829,0.686607532273329,1.5,4.981,1.245,4.732,3.801,0.999788262506785,0.342880658436214,0.063738088027078,200,500,300,240.063814640958,14.9555780153043,150.077513011803,0.0227156694097585,60.0626671923769,75.0193192744894
168.14,35.697,254,127,161,128,0.55,-0.884,6727,6731.05412953417,26565,523.598775598299,2424.35433333333,40.3112869262695,30.254,44.333,5,20.65,16.727,4.703,13.1422369829504,4.01707936421924,20.4205778566621,3.74165738677394,0.359175698082371,0.959295618242079,0.710835291524938,1,4.433,1.235,4.391,3.557,0.999397697677637,0.253227931488801,0.0778354059162032,300,300,300,120.023451460473,29.8618317165765,30.0007277808274,0.0572970209619876,299.859016164923,60.1209937188191
162.204,35.124,253,127,150,131,0.82,-0.574,1008,1006.41386577585,2835,79.4616641890779,625.735533333333,20.1246109008789,15.511,22.667,2.667,10.74,8.627,2.684,6.62734151110112,2.02553616359569,10.2361132744592,2.01094206366923,0.469030391594636,0.93814208261577,0.776962983060626,1,4.25,1.245,4.001,3.214,1.00157602580617,0.355555555555556,0.0788310160605932,599.997023809524,199.994047619048,300.236111111111,153.434948822922,89.7437671925794,330.461217740442,0.286483815585761,60.4612177404419,0.00573545376603844
171.537,35.401,254,127,167,128,0.439,-0.952,20799,20808.3046589723,60711,1436.75504024173,5239.54893333333,60.6959648132324,44.817,67,7,30.613,24.758,6.589,19.3275690167196,6.00377530860601,30.3482099935961,5.83095215173733,0.340138334811216,0.976348902349817,0.698047849919577,1,4.786,1.236,4.646,3.757,0.999552839160863,0.342590304887088,0.0690780826117473,199.998269147555,400,300,180,14.9535647531895,90,7.66617529885042e-18,360,75.0464352468105
162.084,35.035,253,127,149,131,0.827,-0.555,1018,1022.87729117956,3705,113.097335529233,643.678433333333,20.3224010467529,15.596,23.333,3,10.609,8.662,2.747,6.73915892761175,1.96603561590121,10.2855165553868,2.23125329863043,0.439481962214552,0.922044110224568,0.760291879010176,1,3.889,1.225,3.862,3.154,0.995231792492001,0.27476383265857,0.111097579105336,499.996070726916,200.002946954813,299.99115913556,61.544516607118,59.8912512103777,330.41139244761,0.6299334401324,240.058057469727,30.064108763903
173.333,34.987,254,127,169,128,0.395,-0.958,67315,67321.2214812412,127281,4188.79020478639,11433.8977333333,90.465461730957,65.852,96.333,10,45.799,36.708,9.584,28.8729645171441,8.98264282116254,45.2765142236631,8.94947636636463,0.342841323703188,0.986162859521228,0.699892040291373,1,4.817,1.248,4.779,3.83,0.999907585140253,0.528869194930901,0.0622266984295683,100.00013369977,600.000638787789,300.050523657431,119.872821045996,9.91369172424539e-05,29.8728210459959,0.000333856462340218,226.386777799174,89.9996517997121
172.883,35.091,254,127,168,128,0.405,-0.958,47753,47757.7590211799,90321,3053.62805928928,9058.31693333333,80.4735946655273,58.56,79,9,40.756,32.674,8.589,25.6563201632705,7.98303918382369,40.3113247233632,7.9461395095596,0.34698536633499,0.984521661034341,0.702700700470949,1,4.389,1.247,4.745,3.804,0.999900350827227,0.528703180877094,0.0639463082798835,100,500,299.94613950956,59.9992722191726,2.56232363156503e-15,149.999272219173,1.45878263997419e-15,269.681903691742,90
161.603,34.808,254,127,147,129,0.858,-0.498,1036,1038.56478249453,3825,79.4616641890779,642.673933333333,20.0997505187988,15.514,21.667,2.667,10.687,8.664,2.766,6.81131925544358,1.97737943466069,10.107246654966,2.23176147216617,0.457298553921503,0.923650643968208,0.770430160456561,1,4.063,1.234,3.863,3.132,0.997530454972327,0.270849673202614,0.0767004480589555,399.996138996139,200.001930501931,299.993243243243,59.2306539950206,44.9348561752658,149.665194171014,0.458403673996079,240.094062825037,45.0806958046281
168.702,35.695,254,127,162,128,0.53,-0.905,6627,6628.35990494706,17745,523.598775598299,2390.74793333333,40.3608703613281,30.155,45.667,5,20.657,16.727,4.63,12.975166505818,4.01880535590911,20.3469899493758,4,0.363483706161867,0.966605987365236,0.713665959971511,1,4.567,1.235,4.461,3.612,0.999794835379104,0.37345731191885,0.0790099253958501,200,300,300,119.796274217115,14.6478465218843,209.794617204166,0.057283359917554,300.109817632673,75.3292558141298
171.464,35.394,254,127,167,128,0.441,-0.951,20823,20826.0033085013,38857,1436.75504024173,5128.54493333333,60.1414985656738,44.459,64,7,30.673,24.691,6.6,19.2611220574314,5.97193188695371,30.2603307176974,5.95550587609704,0.363543577797311,0.980226195739374,0.713705141922594,1,4.571,1.242,4.647,3.741,0.999855790453079,0.535887999588234,0.0689984651703276,100,399.739710896605,299.949815108294,180,0.0102101078011565,270,0,180,89.9897898921989
155.726,29.084,233,127,142,130,1.037,-0.171,179,174.679115375188,297,33.5103216382911,178.4965,10.1980390548706,7.938,11.667,2,5.489,4.586,1.804,3.26600121183502,1.02714332823533,5.30186435254701,1.00180854528794,0.637190542352917,0.92367192433951,0.860511027787098,1,2.917,1.197,3.042,2.542,1.02473612609917,0.602693602693603,0.187208500772576,600,100.04469273743,300.301675977654,0,89.9753800050585,270,0,180,0.0246199949414758
162.206,35.263,254,127,147,131,0.83,-0.573,1018,1020.7429491598,3553,79.4616641890779,642.423166666667,19.8997478485107,15.677,22.667,2.667,10.612,8.704,2.728,6.64157166421654,2.00250608032539,10.2368849989989,1.99510775504534,0.442063184631837,0.93040649765957,0.761777455966578,1,4.25,1.219,3.89,3.191,0.997312791470115,0.286518435125246,0.0780566445865206,299.992141453831,200.003929273084,299.995088408644,60.6314671184083,29.6770972780754,330.511092187727,0.229300703030055,240.068488159492,60.3320277505955
155.931,32.267,247,127,141,130,1.201,0.24,175,173.8813734409,567,33.5103216382911,187.140633333333,10.1980390548706,8.173,11,2,5.434,4.907,1.708,3.42404850001163,1.02456374971886,5.14385704565384,0.977961227894694,0.528474682006142,0.8860228368212,0.808490141667794,1,2.75,1.108,3.181,2.872,1.00643327423153,0.308641975308642,0.191487552218806,500,100.022857142857,299.96,180,59.0755409785772,270,0,180,30.9244590214228
154.138,29.817,240,127,141,128,1.262,0.614,174,175.405836770297,576,53.1903472608161,171.468533333333,10.0995044708252,8.359,11,2.333,5.109,4.778,1.861,3.37782388152578,0.924927132243125,5.62434359288609,1.41458719872368,0.679199833407487,0.896153474820139,0.879020877854031,1,2.357,1.069,2.746,2.568,0.991985233808737,0.302083333333333,0.30569165092423,400,100.022988505747,299.977011494253,180,45,270,0,180,45
168.687,35.687,252,127,161,129,0.534,-0.907,6613,6612.8949030397,12285,523.598775598299,2340.83673333333,40.0499687194824,30.056,43.333,5,20.653,16.662,4.638,12.9220654338584,3.99784168409114,20.0278882820531,3.94344473007715,0.385599131456377,0.971352861613993,0.727855803224309,1,4.333,1.24,4.453,3.592,1.00001589273107,0.538298738298738,0.0791771927413124,100,300,299.943444730077,120.256437163529,9.23371612867291e-15,30.2564371635292,8.15683112111056e-15,258.812836918438,90
155.64,32.448,247,127,140,130,1.197,0.222,175,173.8813734409,567,33.5103216382911,187.140633333333,10.0498752593994,8.173,11,2,5.434,4.907,1.708,3.42404850001163,1.02456374971886,5.14385704565384,0.977961227894679,0.528474682006142,0.8860228368212,0.808490141667794,1,2.75,1.108,3.181,2.872,1.00643327423153,0.308641975308642,0.191487552218806,300,100.04,299.977142857143,180,30.9244590214228,270,0,180,59.0755409785772
162.663,35.041,252,127,150,131,0.808,-0.577,1001,1002.12932560095,2261,113.097335529233,629.761666666667,20.2237491607666,15.578,23.667,3,10.61,8.74,2.671,6.55250034240848,2.02529689314099,10.3440804327886,2,0.453724115909581,0.944205996944075,0.768417572076018,1,3.944,1.214,3.973,3.273,0.99887307399145,0.442724458204334,0.112984351178054,200,200,300,61.0202923020712,14.9543837388655,331.001022853846,0.05727142524512,240.751173663453,75.0531965234954
154.818,32.596,243,127,140,130,1.257,0.266,170,174.411176805422,450,33.5103216382911,177.423533333333,9.53939247131348,8.134,11,2,5.318,5.105,1.686,3.32942797938441,1.01250555773708,5.06902528115989,0.994552637167534,0.585216476141461,0.911621612461349,0.836447809647259,1,2.75,1.042,3.154,3.028,0.974708175896644,0.377777777777778,0.197119539048771,200,100.029411764706,299.994117647059,180,12.8271234229225,270,0,180,77.1728765770775
162.595,34.896,249,127,151,131,0.842,-0.533,1000,997.999255842935,1615,113.097335529233,618.212133333333,20.2731342315674,15.395,21.333,3,10.541,8.535,2.738,6.54210736839406,1.98824969924427,10.2854286250015,1.95602709592686,0.478673957377702,0.954074074074074,0.782251851961292,1,3.556,1.235,3.85,3.117,1.00200475515924,0.619195046439629,0.113097335529233,99.991,200.005,300.044,60.53928638921,0.00125204447203999,150.53928638921,1.33910337424309e-05,241.171981006159,89.99874757389
155.726,29.084,233,127,142,130,1.037,-0.171,179,174.679115375188,297,33.5103216382911,178.4965,10.0498752593994,7.938,11.667,2,5.489,4.586,1.804,3.26600121183502,1.02714332823531,5.301864352547,1.00180854528793,0.637190542352917,0.92367192433951,0.860511027787098,1,2.917,1.197,3.042,2.542,1.02473612609917,0.602693602693603,0.187208500772576,100,99.6983240223464,300.04469273743,180,0.0246199949414758,270,0,180,89.9753800050585
154.023,34.839,253,127,131,127,1.108,-0.042,13009,13161.175568412,212121,33.5103216382911,10540.4643333333,90.1886901855469,65.474,97,2,47.882,38.537,1.821,27.2068431825995,9.84294399512367,45.2664311053938,1.0330332073919,0.016344098528673,0.847552376976053,0.253777816992638,1,24.25,1.242,26.289,21.158,0.988437539821504,0.061328204185347,0.00257593371037675,599.998078253517,600.00345914367,400.266430932431,29.7480937841093,89.9619750741161,210.000727780827,0.0380280399050369,120.000727780827,0.000159457662491661
154.307,34.827,253,127,131,128,1.099,-0.057,10173,10278.2654610209,152361,33.5103216382911,8339.79126666667,80.1249008178711,58.548,86,2,42.727,33.781,1.819,24.1646078229567,8.75023968778036,40.2518431141256,1.03122497745763,0.0201783160243188,0.848078597856045,0.272246082914627,1,21.5,1.265,23.491,18.572,0.989758441108558,0.0667690550731486,0.00329404518217744,600,500,399.748156885874,144.562467667787,90,329.999272219173,1.21412427891017e-15,239.999272219173,1.14995159404093e-16
152.883,34.492,254,127,129,128,1.177,0.124,13559,13744.3856162305,291115,53.1903472608161,10630.1209333333,90.5593719482422,65.653,101,2.333,47.996,38.397,1.894,27.3718937410488,9.89457867205267,45.453272709454,1.4142135623731,0.0173098410151145,0.815834183289516,0.258680897863133,1.5,21.643,1.25,25.338,20.27,0.98651190228455,0.0465760953575048,0.00392288127891556,500,600,400,300.157381023327,60.0178903171038,210.000727780827,0.0572970209619876,119.999272229847,30.0001819402033
153.008,34.433,254,127,130,128,1.179,0.129,10698,10846.0380612227,205261,53.1903472608161,8428.6417,80.349235534668,58.074,89,2.333,42.525,34.206,1.894,24.3426471181278,8.77487069700145,40.1775994329675,1.41177016525615,0.0216164704340065,0.818018254711305,0.278566098127416,1.5,19.071,1.243,22.453,18.061,0.986350955031959,0.0521190094562533,0.00497198983555955,499.997850065433,499.999158721256,400.002617311647,239.173926160889,60.0202749473134,329.793065981627,0.401163202905274,60.000727770153,30.0001819402033
152.978,34.519,254,127,129,128,1.172,0.11,13508,13700.8312214245,309205,53.1903472608161,10631.7989,90.5648956298828,65.58,89,2.333,47.937,38.489,1.887,27.394160581527,9.90634444310956,45.4786150131232,1.41191241007082,0.0171717365678451,0.815610876853663,0.25799110884091,2,19.071,1.245,25.404,20.397,0.985925582301678,0.0436862275836419,0.0039376922757489,400.002072845721,600.001184483269,399.997631033462,299.50351029928,45.0149091586743,29.7448812969422,0.22924609296423,119.976235890814,45.0199588518177
